expenditure_category,election_period,amount,reg_no,id
Vehicle,2006-2008,85.76,CC10229,3030
Other,2006-2008,2754.59,CC10229,3031
Postage/Mailing,2006-2008,110.1,CC10229,3032
Contribution to Community Organization,2006-2008,896.5,CC10229,3033
Office Supplies,2008-2010,27.26,CC10229,3034
Printing,2008-2010,5364.29,CC10229,3035
Professional Services,2008-2010,2323.86,CC10229,3036
Candidate Fundraiser Tickets,2008-2010,234.24,CC10229,3037
Other,2008-2010,735.97,CC10229,3038
Advertising,2008-2010,8656.34,CC10229,3039
Postage/Mailing,2008-2010,28393.9,CC10229,3040
Contribution to Community Organization,2008-2010,2390.2,CC10229,3041
Food & Beverages,2008-2010,4918.85,CC10229,3042
Contribution to Political Party,2010-2012,250,CC10229,3043
Office Supplies,2010-2012,87.53,CC10229,3044
Printing,2010-2012,1728.76,CC10229,3045
Candidate Fundraiser Tickets,2010-2012,318.32,CC10229,3046
Filing Fee,2010-2012,250,CC10229,3047
Postage/Mailing,2010-2012,3408.41,CC10229,3048
Other,2010-2012,2285.96,CC10229,3049
Advertising,2010-2012,25,CC10229,3050
Contribution to Community Organization,2010-2012,2786,CC10229,3051
Food & Beverages,2010-2012,5706.58,CC10229,3052
Advertising,2012-2014,4781.67,CC10229,3053
Contribution to Political Party,2012-2014,180,CC10229,3054
Office Supplies,2012-2014,30.43,CC10229,3055
Candidate Fundraiser Tickets,2012-2014,3100,CC10229,3056
Professional Services,2012-2014,1920.54,CC10229,3057
Printing,2012-2014,1409.4,CC10229,3058
Food & Beverages,2012-2014,3710.56,CC10229,3059
Postage/Mailing,2012-2014,279.75,CC10229,3060
Other,2012-2014,4055.18,CC10229,3061
Contribution to Community Organization,2012-2014,4342,CC10229,3062
Printing,2014-2016,10647.13,CC10229,3063
Durable Assets,2014-2016,77.38,CC10229,3064
Office Supplies,2014-2016,92.67,CC10229,3065
Contribution to Political Party,2014-2016,375,CC10229,3066
Travel & Lodging,2014-2016,1141.58,CC10229,3067
Candidate Fundraiser Tickets,2014-2016,625,CC10229,3068
Advertising,2014-2016,1752.19,CC10229,3069
Professional Services,2014-2016,1528.52,CC10229,3070
Postage/Mailing,2014-2016,15529,CC10229,3071
Other,2014-2016,2106.55,CC10229,3072
Food & Beverages,2014-2016,5550.59,CC10229,3073
Contribution to Community Organization,2014-2016,5427.84,CC10229,3074
Contribution to Political Party,2016-2018,125,CC10229,3075
Candidate Fundraiser Tickets,2016-2018,125,CC10229,3076
Professional Services,2016-2018,150,CC10229,3077
Other,2016-2018,815.85,CC10229,3078
Durable Assets,2016-2018,45.87,CC10229,3079
Contribution to Community Organization,2016-2018,590,CC10229,3080
Food & Beverages,2016-2018,1724.31,CC10229,3081
Contribution to Community Organization,2006-2008,100,CC10230,3082
Vehicle,2006-2008,51.06,CC10230,3083
Food & Beverages,2006-2008,2142.37,CC10230,3084
Other,2006-2008,679.37,CC10230,3085
Office Supplies,2006-2008,68.59,CC10230,3086
Bank Charges & Adjustments,2006-2008,32.1,CC10230,3087
Printing,2006-2008,28569.78,CC10230,3088
Professional Services,2006-2008,7737.33,CC10230,3089
Postage/Mailing,2006-2008,2907.93,CC10230,3090
Vehicle,2008-2010,111.52,CC10230,3091
Postage/Mailing,2008-2010,2485.21,CC10230,3092
Contribution to Community Organization,2008-2010,254.45,CC10230,3093
Other,2008-2010,2168.95,CC10230,3094
Candidate Fundraiser Tickets,2008-2010,6100,CC10230,3095
Food & Beverages,2008-2010,2405.11,CC10230,3096
Printing,2008-2010,15682.12,CC10230,3097
Professional Services,2008-2010,4899.16,CC10230,3098
Lease/Rent,2010-2012,403.73,CC10230,3099
Vehicle,2010-2012,135.07,CC10230,3100
Other,2010-2012,9296.67,CC10230,3101
"Surveys, Polls & Voter Lists",2010-2012,574.23,CC10230,3102
Food & Beverages,2010-2012,10729.3,CC10230,3103
Filing Fee,2010-2012,250,CC10230,3104
Advertising,2010-2012,500,CC10230,3105
Printing,2010-2012,41423.95,CC10230,3106
Postage/Mailing,2010-2012,16691.68,CC10230,3107
Contribution to Community Organization,2010-2012,5000,CC10230,3108
Candidate Fundraiser Tickets,2010-2012,6100,CC10230,3109
Office Supplies,2010-2012,421.25,CC10230,3110
Postage/Mailing,2012-2014,6133.22,CC10230,3111
Filing Fee,2012-2014,250,CC10230,3112
"Surveys, Polls & Voter Lists",2012-2014,630.18,CC10230,3113
Contribution to Political Party,2012-2014,365,CC10230,3114
Lease/Rent,2012-2014,251.3,CC10230,3115
Contribution to Community Organization,2012-2014,7150,CC10230,3116
Advertising,2012-2014,907.26,CC10230,3117
Professional Services,2012-2014,86031.57,CC10230,3118
Other,2012-2014,2301.78,CC10230,3119
Printing,2012-2014,31960.57,CC10230,3120
Food & Beverages,2012-2014,2144.61,CC10230,3121
Candidate Fundraiser Tickets,2012-2014,2900,CC10230,3122
Other,2014-2016,2000,CC10230,3123
Bank Charges & Adjustments,2014-2016,71.15,CC10230,3124
Postage/Mailing,2014-2016,4736.73,CC10230,3125
Food & Beverages,2014-2016,2168.19,CC10230,3126
Lease/Rent,2014-2016,31.85,CC10230,3127
Professional Services,2014-2016,96790.91,CC10230,3128
Printing,2014-2016,6202.62,CC10230,3129
Contribution to Community Organization,2014-2016,350,CC10230,3130
Postage/Mailing,2016-2018,282,CC10230,3131
Printing,2016-2018,91.1,CC10230,3132
Food & Beverages,2016-2018,797.1,CC10230,3133
Contribution to Community Organization,2016-2018,100,CC10230,3134
Filing Fee,2006-2008,250,CC10231,3135
Candidate Fundraiser Tickets,2006-2008,465.97,CC10231,3136
Office Supplies,2006-2008,756.09,CC10231,3137
Postage/Mailing,2006-2008,7571.71,CC10231,3138
Other,2006-2008,3033.75,CC10231,3139
Advertising,2006-2008,4659.19,CC10231,3140
Food & Beverages,2006-2008,9355,CC10231,3141
Professional Services,2006-2008,4490.94,CC10231,3142
Contribution to Community Organization,2006-2008,300.7,CC10231,3143
Bank Charges & Adjustments,2006-2008,73.9,CC10231,3144
Printing,2006-2008,13788.37,CC10231,3145
Other,2008-2010,655.95,CC10231,3146
Advertising,2008-2010,200,CC10231,3147
Office Supplies,2008-2010,2200,CC10231,3148
Postage/Mailing,2006-2008,19890.64,CC10232,3149
Filing Fee,2006-2008,258,CC10232,3150
Lease/Rent,2006-2008,250,CC10232,3151
Professional Services,2006-2008,5114.58,CC10232,3152
Advertising,2006-2008,38715.71,CC10232,3153
Durable Assets,2006-2008,422.77,CC10232,3154
Printing,2006-2008,2136.26,CC10232,3155
Office Supplies,2006-2008,1383.03,CC10232,3156
Other,2006-2008,4488.79,CC10232,3157
Food & Beverages,2006-2008,4820.09,CC10232,3158
Filing Fee,2008-2010,258,CC10232,3159
Lease/Rent,2008-2010,1000,CC10232,3160
Bank Charges & Adjustments,2008-2010,18,CC10232,3161
Printing,2008-2010,4436.69,CC10232,3162
Professional Services,2008-2010,1000,CC10232,3163
"Surveys, Polls & Voter Lists",2008-2010,1130.04,CC10232,3164
Office Supplies,2008-2010,334.54,CC10232,3165
Postage/Mailing,2008-2010,5968.16,CC10232,3166
Other,2008-2010,8275.56,CC10232,3167
Food & Beverages,2008-2010,6183.35,CC10232,3168
Advertising,2008-2010,8639.35,CC10232,3169
Professional Services,2010-2012,300,CC10232,3170
Filing Fee,2010-2012,258,CC10232,3171
Printing,2010-2012,5623.77,CC10232,3172
Durable Assets,2010-2012,2223.94,CC10232,3173
Office Supplies,2010-2012,1084.7,CC10232,3174
Other,2010-2012,1352.08,CC10232,3175
Contribution to Political Party,2010-2012,300,CC10232,3176
Food & Beverages,2010-2012,7469.14,CC10232,3177
Postage/Mailing,2010-2012,7156.41,CC10232,3178
Lease/Rent,2010-2012,411.68,CC10232,3179
Advertising,2010-2012,25165.3,CC10232,3180
Filing Fee,2012-2014,250,CC10232,3181
Bank Charges & Adjustments,2012-2014,58,CC10232,3182
Printing,2012-2014,3831.41,CC10232,3183
Advertising,2012-2014,400,CC10232,3184
Postage/Mailing,2012-2014,3935.43,CC10232,3185
Lease/Rent,2012-2014,520,CC10232,3186
"Surveys, Polls & Voter Lists",2012-2014,75,CC10232,3187
Professional Services,2012-2014,1417.96,CC10232,3188
Candidate Fundraiser Tickets,2012-2014,10000,CC10232,3189
Contribution to Political Party,2012-2014,250,CC10232,3190
Food & Beverages,2012-2014,7934.51,CC10232,3191
Other,2012-2014,606.8,CC10232,3192
Hawaii Election Campaign Fund,2014-2016,25,CC10232,3193
Filing Fee,2014-2016,250,CC10232,3194
Bank Charges & Adjustments,2014-2016,26,CC10232,3195
Printing,2014-2016,11504.47,CC10232,3196
Postage/Mailing,2014-2016,20549.01,CC10232,3197
Travel & Lodging,2014-2016,655.42,CC10232,3198
Other,2014-2016,997.53,CC10232,3199
Contribution to Community Organization,2014-2016,5666.15,CC10232,3200
"Surveys, Polls & Voter Lists",2014-2016,582.07,CC10232,3201
Office Supplies,2014-2016,1115.76,CC10232,3202
Advertising,2014-2016,5927.39,CC10232,3203
Contribution to Political Party,2014-2016,700,CC10232,3204
Food & Beverages,2014-2016,6904.06,CC10232,3205
Other,2016-2018,150,CC10232,3206
Lease/Rent,2016-2018,470,CC10232,3207
Travel & Lodging,2016-2018,636.2,CC10232,3208
Advertising,2016-2018,1200,CC10232,3209
Postage/Mailing,2016-2018,526.5,CC10232,3210
Contribution to Community Organization,2016-2018,1775.66,CC10232,3211
Food & Beverages,2016-2018,1351.07,CC10232,3212
Other,2006-2008,100,CC10233,3213
Candidate Fundraiser Tickets,2006-2008,400,CC10233,3214
Utilities,2006-2008,124.8,CC10233,3215
Food & Beverages,2006-2008,49.91,CC10233,3216
Office Supplies,2006-2008,78.11,CC10233,3217
Filing Fee,2006-2008,251.05,CC10233,3218
Contribution to Political Party,2006-2008,250,CC10233,3219
Bank Charges & Adjustments,2008-2010,15.5,CC10233,3220
Candidate Fundraiser Tickets,2008-2010,650,CC10233,3221
Filing Fee,2008-2010,250,CC10233,3222
Office Supplies,2008-2010,47.34,CC10233,3223
Printing,2008-2010,6224.09,CC10233,3224
Travel & Lodging,2008-2010,158.39,CC10233,3225
Lease/Rent,2008-2010,362.01,CC10233,3226
Professional Services,2008-2010,300,CC10233,3227
Postage/Mailing,2008-2010,4943.4,CC10233,3228
Other,2008-2010,690.68,CC10233,3229
Food & Beverages,2008-2010,1917.94,CC10233,3230
Advertising,2008-2010,336.9,CC10233,3231
Contribution to Political Party,2008-2010,1000,CC10233,3232
Contribution to Community Organization,2008-2010,100,CC10233,3233
Candidate Fundraiser Tickets,2010-2012,2100,CC10233,3234
Contribution to Community Organization,2010-2012,7000,CC10233,3235
Printing,2010-2012,107.03,CC10233,3236
Contribution to Political Party,2010-2012,6057.49,CC10233,3237
Food & Beverages,2010-2012,250.41,CC10233,3238
Postage/Mailing,2010-2012,17.8,CC10233,3239
Other,2010-2012,1000,CC10233,3240
Bank Charges & Adjustments,2012-2014,10,CC10233,3241
Hawaii Election Campaign Fund,2012-2014,500,CC10233,3242
Contribution to Political Party,2012-2014,442.63,CC10233,3243
Contribution to Community Organization,2012-2014,250,CC10233,3244
Candidate Fundraiser Tickets,2012-2014,6000,CC10233,3245
Postage/Mailing,2006-2008,3150.69,CC10234,3246
Candidate Fundraiser Tickets,2006-2008,300,CC10234,3247
Travel & Lodging,2006-2008,3162.57,CC10234,3248
Utilities,2006-2008,3539.27,CC10234,3249
Bank Charges & Adjustments,2006-2008,124,CC10234,3250
Food & Beverages,2006-2008,2226.05,CC10234,3251
Filing Fee,2006-2008,250,CC10234,3252
Advertising,2006-2008,23166.31,CC10234,3253
Professional Services,2006-2008,2671.19,CC10234,3254
Other,2006-2008,4744.75,CC10234,3255
Contribution to Community Organization,2006-2008,100,CC10234,3256
Contribution to Political Party,2008-2010,200,CC10234,3257
Contribution to Community Organization,2008-2010,580,CC10234,3258
Travel & Lodging,2008-2010,5057.31,CC10234,3259
Utilities,2008-2010,2709.37,CC10234,3260
Bank Charges & Adjustments,2008-2010,3545.81,CC10234,3261
"Surveys, Polls & Voter Lists",2008-2010,176,CC10234,3262
Food & Beverages,2008-2010,2343.86,CC10234,3263
Durable Assets,2008-2010,2347.23,CC10234,3264
Filing Fee,2008-2010,200,CC10234,3265
Office Supplies,2008-2010,428.14,CC10234,3266
Printing,2008-2010,928.64,CC10234,3267
Postage/Mailing,2008-2010,286,CC10234,3268
Other,2008-2010,5797.68,CC10234,3269
Advertising,2008-2010,42028.57,CC10234,3270
Contribution to Political Party,2010-2012,300,CC10234,3271
Food & Beverages,2010-2012,2835.47,CC10234,3272
Vehicle,2010-2012,526,CC10234,3273
Travel & Lodging,2010-2012,1014.5,CC10234,3274
Filing Fee,2010-2012,258,CC10234,3275
Bank Charges & Adjustments,2010-2012,33.85,CC10234,3276
Utilities,2010-2012,2411.91,CC10234,3277
Other,2010-2012,1112.91,CC10234,3278
Postage/Mailing,2010-2012,3667.16,CC10234,3279
Office Supplies,2010-2012,403.38,CC10234,3280
Printing,2010-2012,6749.86,CC10234,3281
Advertising,2010-2012,37541.08,CC10234,3282
Contribution to Community Organization,2010-2012,1590,CC10234,3283
Hawaii Election Campaign Fund,2012-2014,30.67,CC10234,3284
Utilities,2012-2014,426.53,CC10234,3285
Bank Charges & Adjustments,2012-2014,88.6,CC10234,3286
"Surveys, Polls & Voter Lists",2006-2008,217.83,CC10235,3287
Candidate Fundraiser Tickets,2006-2008,100,CC10235,3288
Contribution to Political Party,2006-2008,115,CC10235,3289
Office Supplies,2006-2008,185.4,CC10235,3290
Advertising,2006-2008,1192.94,CC10235,3291
Filing Fee,2006-2008,250,CC10235,3292
Printing,2006-2008,9546.71,CC10235,3293
Postage/Mailing,2006-2008,10935.43,CC10235,3294
Other,2006-2008,11927.61,CC10235,3295
Food & Beverages,2006-2008,3716.85,CC10235,3296
Advertising,2008-2010,779.14,CC10235,3297
Printing,2008-2010,31497.6,CC10235,3298
Postage/Mailing,2008-2010,16035.88,CC10235,3299
"Surveys, Polls & Voter Lists",2008-2010,280.8,CC10235,3300
Bank Charges & Adjustments,2008-2010,10,CC10235,3301
Contribution to Community Organization,2008-2010,100,CC10235,3302
Office Supplies,2008-2010,845.95,CC10235,3303
Filing Fee,2008-2010,250,CC10235,3304
Durable Assets,2008-2010,2013.58,CC10235,3305
Food & Beverages,2008-2010,5571.73,CC10235,3306
Other,2008-2010,691.26,CC10235,3307
Lease/Rent,2010-2012,2186.25,CC10235,3308
Postage/Mailing,2010-2012,9728.79,CC10235,3309
Bank Charges & Adjustments,2010-2012,56,CC10235,3310
Advertising,2010-2012,25,CC10235,3311
Candidate Fundraiser Tickets,2010-2012,1500,CC10235,3312
"Surveys, Polls & Voter Lists",2010-2012,1346.6,CC10235,3313
Durable Assets,2010-2012,1413.42,CC10235,3314
Professional Services,2010-2012,4575,CC10235,3315
Printing,2010-2012,18569.43,CC10235,3316
Travel & Lodging,2010-2012,1028.85,CC10235,3317
Filing Fee,2010-2012,250,CC10235,3318
Office Supplies,2010-2012,4155.54,CC10235,3319
Other,2010-2012,3626.47,CC10235,3320
Food & Beverages,2010-2012,4558.77,CC10235,3321
Lease/Rent,2012-2014,2227.68,CC10235,3322
Postage/Mailing,2012-2014,6232.35,CC10235,3323
Bank Charges & Adjustments,2012-2014,262,CC10235,3324
Travel & Lodging,2012-2014,2826.54,CC10235,3325
Durable Assets,2012-2014,1426.92,CC10235,3326
Printing,2012-2014,16148.94,CC10235,3327
Office Supplies,2012-2014,3620.3,CC10235,3328
Filing Fee,2012-2014,250,CC10235,3329
Food & Beverages,2012-2014,8852.57,CC10235,3330
Other,2012-2014,13615.9,CC10235,3331
Advertising,2014-2016,341.7,CC10235,3332
Postage/Mailing,2014-2016,3611.5,CC10235,3333
Travel & Lodging,2014-2016,1770.87,CC10235,3334
Lease/Rent,2014-2016,4984.27,CC10235,3335
Bank Charges & Adjustments,2014-2016,32.85,CC10235,3336
Contribution to Community Organization,2014-2016,350,CC10235,3337
Printing,2014-2016,15328.48,CC10235,3338
Hawaii Election Campaign Fund,2014-2016,50,CC10235,3339
Durable Assets,2014-2016,2031.66,CC10235,3340
Filing Fee,2014-2016,256,CC10235,3341
Food & Beverages,2014-2016,8656.65,CC10235,3342
Other,2014-2016,23054.03,CC10235,3343
Office Supplies,2014-2016,2057.94,CC10235,3344
Lease/Rent,2016-2018,100,CC10235,3345
Advertising,2016-2018,300,CC10235,3346
Bank Charges & Adjustments,2016-2018,122.69,CC10235,3347
Office Supplies,2016-2018,2762.62,CC10235,3348
Printing,2016-2018,309.65,CC10235,3349
Travel & Lodging,2016-2018,7133.8,CC10235,3350
Food & Beverages,2016-2018,3729.39,CC10235,3351
Other,2016-2018,4731.6,CC10235,3352
Other,2006-2008,12,CC10236,3353
Advertising,2006-2008,5107.9,CC10236,3354
"Surveys, Polls & Voter Lists",2006-2008,203,CC10236,3355
Filing Fee,2006-2008,250,CC10236,3356
Postage/Mailing,2006-2008,5999.44,CC10236,3357
Printing,2006-2008,2141.07,CC10236,3358
Contribution to Community Organization,2006-2008,500,CC10236,3359
Lease/Rent,2006-2008,50,CC10236,3360
Food & Beverages,2006-2008,1655.39,CC10236,3361
Bank Charges & Adjustments,2008-2010,5,CC10236,3362
Filing Fee,2008-2010,250,CC10236,3363
"Surveys, Polls & Voter Lists",2008-2010,402.52,CC10236,3364
Postage/Mailing,2008-2010,7430.81,CC10236,3365
Contribution to Political Party,2008-2010,175,CC10236,3366
Other,2008-2010,76.88,CC10236,3367
Office Supplies,2008-2010,65.29,CC10236,3368
Advertising,2008-2010,6507.41,CC10236,3369
Printing,2008-2010,6360.17,CC10236,3370
Food & Beverages,2008-2010,716,CC10236,3371
Printing,2010-2012,42.17,CC10236,3372
Filing Fee,2010-2012,250,CC10236,3373
"Surveys, Polls & Voter Lists",2010-2012,374.91,CC10236,3374
Contribution to Community Organization,2010-2012,157.07,CC10236,3375
Postage/Mailing,2010-2012,223.41,CC10236,3376
Advertising,2010-2012,1320.02,CC10236,3377
Food & Beverages,2010-2012,1758.35,CC10236,3378
Other,2010-2012,512.96,CC10236,3379
Contribution to Political Party,2010-2012,800,CC10236,3380
Advertising,2012-2014,302.64,CC10236,3381
Food & Beverages,2012-2014,1020,CC10236,3382
Postage/Mailing,2012-2014,276,CC10236,3383
Printing,2012-2014,7170.52,CC10236,3384
Other,2012-2014,25,CC10236,3385
Bank Charges & Adjustments,2014-2016,22.25,CC10236,3386
Filing Fee,2014-2016,250,CC10236,3387
Office Supplies,2014-2016,119.04,CC10236,3388
Other,2014-2016,373.3,CC10236,3389
Postage/Mailing,2014-2016,15338.76,CC10236,3390
Printing,2014-2016,5287.01,CC10236,3391
Contribution to Political Party,2014-2016,166.66,CC10236,3392
"Surveys, Polls & Voter Lists",2014-2016,174.71,CC10236,3393
Food & Beverages,2014-2016,3480.09,CC10236,3394
Professional Services,2014-2016,600,CC10236,3395
Advertising,2014-2016,14660.36,CC10236,3396
Contribution to Political Party,2016-2018,300,CC10236,3397
Bank Charges & Adjustments,2016-2018,48.19,CC10236,3398
Professional Services,2016-2018,640,CC10236,3399
Postage/Mailing,2016-2018,67.16,CC10236,3400
Advertising,2016-2018,271.12,CC10236,3401
Food & Beverages,2016-2018,1973.94,CC10236,3402
Professional Services,2006-2008,1770.89,CC10238,3403
Candidate Fundraiser Tickets,2006-2008,25.92,CC10238,3404
Office Supplies,2006-2008,107.9,CC10238,3405
Postage/Mailing,2006-2008,29.52,CC10238,3406
Food & Beverages,2006-2008,821.48,CC10238,3407
Travel & Lodging,2006-2008,603.24,CC10238,3408
Contribution to Community Organization,2006-2008,1205.96,CC10238,3409
Other,2006-2008,3686.65,CC10238,3410
Insurance,2008-2010,1171.01,CC10238,3411
Utilities,2008-2010,279.07,CC10238,3412
Bank Charges & Adjustments,2008-2010,10,CC10238,3413
Lease/Rent,2008-2010,5700,CC10238,3414
Advertising,2008-2010,11314.26,CC10238,3415
Printing,2008-2010,8342.95,CC10238,3416
Professional Services,2008-2010,1562.54,CC10238,3417
Contribution to Community Organization,2008-2010,1083.4,CC10238,3418
Postage/Mailing,2008-2010,7860.52,CC10238,3419
Travel & Lodging,2008-2010,178.02,CC10238,3420
Office Supplies,2008-2010,120.12,CC10238,3421
Food & Beverages,2008-2010,10528.54,CC10238,3422
"Surveys, Polls & Voter Lists",2008-2010,1510,CC10238,3423
Other,2008-2010,17832.52,CC10238,3424
Durable Assets,2010-2012,1450,CC10238,3425
Utilities,2010-2012,968.24,CC10238,3426
Professional Services,2010-2012,2395.89,CC10238,3427
Office Supplies,2010-2012,419.39,CC10238,3428
Postage/Mailing,2010-2012,3736.99,CC10238,3429
Travel & Lodging,2010-2012,3012.13,CC10238,3430
Lease/Rent,2010-2012,16527.6,CC10238,3431
Filing Fee,2010-2012,250,CC10238,3432
Hawaii Election Campaign Fund,2010-2012,25,CC10238,3433
Other,2010-2012,8709.58,CC10238,3434
Food & Beverages,2010-2012,18489.9,CC10238,3435
